avg_type,id,pos,points,sd_pts,sd_pts_imputed,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,points_vor_flex,flex_rank,first_name,last_name,team,position,age,exp,overall_ecr,pos_ecr,sd_ecr,adp,adp_source,adp_ffa,adp_sd,adp_sd_source,adp_sd_ffa,adp_diff,aav,aav_sd,pid,adp_tsv,min_pick,max_pick,n_picks
weighted,15710,RB,220.254317548747,11.2611811475257,FALSE,0.227855153203336,211.26325485717,237.4829697704,16.1948467966574,32.3292969623186,3.03562655152081,34,19,56,15,5,44.1077298050139,22,Kyren,Williams,LAR,RB,26,-2,33.65,14.09,2.26,35.63,ADP.tsv,25.646,7.4258,ADP.tsv,3.64717753886481,8.354,31.752,7.16659137944951,19450,35.63,14,57,340
weighted,15708,RB,220.026462395543,23.5842228033418,FALSE,3.88871866295264,193.488559377675,247.993689692932,15.966991643454,14.554601482824,13.5463464740535,36,37,36,16,6,43.8798746518106,23,Breece,Hall,NYJ,RB,25,-2,36.67,15.06,1.72,37.83,ADP.tsv,36.04,8.6346,ADP.tsv,4.72123288982867,-0.0399999999999991,27.4035,5.02484594291208,19427,37.83,19,69,340
weighted,15253,RB,216.137743732591,16.2394493254532,FALSE,6.316713091922,199.649516999448,240.103197078142,12.0782729805014,20.7155591045966,5.65585385926329,40,26,51,17,6,39.9911559888579,24,Travis,Etienne,NOS,RB,27,-1,42.52,16.9,2.01,41.15,ADP.tsv,36.898,7.0804,ADP.tsv,3.17370067901811,3.102,24.398,5.05737204484701,18770,41.15,19,60,340
weighted,17045,RB,209.821030640669,11.6486911531285,FALSE,4.79345403899723,195.774134983989,221.361174141906,5.7615598885794,16.8401770891377,-13.0861690769732,47,32,80,18,6,33.6744428969359,29,Cam,Skattebo,NYG,RB,24,-5,53.17,20.59,2.69,50.63,ADP.tsv,39.534,8.9800,ADP.tsv,3.68108462277085,7.466,18.6585,1.33443124588718,22077,50.63,28,80,340
weighted,16598,RB,205.027576601671,22.996245285574,FALSE,0.968105849582173,187.294768976524,241.281996221975,0.968105849582173,8.36081108167312,6.83465300309621,57,44,48,19,6,28.8809888579387,31,Bucky,Irving,TBB,RB,24,-4,52.48,20.44,2.8,58.19,ADP.tsv,46.81,9.6708,ADP.tsv,5.41885227700479,10.19,15.8565,3.27768466299002,21136,58.19,35,91,340
weighted,17051,RB,204.059470752089,27.4420713758941,FALSE,6.48885793871864,176.136383938386,248.169158135903,0,-2.79757395646541,13.7218149170244,59,65,34,20,7,27.9128830083565,33,Quinshon,Judkins,CLE,RB,23,-5,54.92,21.35,2.61,56.92,ADP.tsv,48.898,7.2531,ADP.tsv,7.28790889075872,10.102,16.6215,3.5632747227796,22062,56.92,37,79,340
weighted,14797,RB,197.570612813371,16.3616808555446,FALSE,5.33676880222845,175.602350250702,219.395729027938,-6.48885793871864,-3.33160764414896,-15.051614190941,68,66,85,21,7,21.4240250696379,37,D'Andre,Swift,CHI,RB,27,0,47.23,18.51,2.32,47.25,ADP.tsv,40.402,7.4258,ADP.tsv,5.83678130479462,27.598,22.656,7.83352845147064,17961,47.25,27,70,340
weighted,17052,RB,192.233844011142,10.2426239489631,FALSE,7.07952646239553,178.933957894851,203.661867450101,-11.8256267409471,0,-30.785475768778,77,59,119,22,7,16.0872562674095,41,Bhayshul,Tuten,JAC,RB,23,-5,60.02,23.25,3.13,57.31,ADP.tsv,53.86,8.8073,ADP.tsv,5.98447324331892,23.14,15.44,4.03754876131546,22106,57.31,30,81,340
weighted,14071,RB,185.154317548747,12.8408707269196,FALSE,0.111699164345396,172.56270406881,206.31806447211,-18.9051532033426,-6.3712538260414,-28.1292787467691,94,70,111,23,7,9.00772980501392,46,David,Montgomery,HOU,RB,29,1,54.51,21.21,2.62,50.28,ADP.tsv,50.692,9.6708,ADP.tsv,4.53412571506349,43.308,19.4425,8.21668538706455,17016,50.28,26,82,340
weighted,17043,RB,185.042618384401,21.9909177586328,FALSE,1.3976323119777,172.359674690186,223.573621682242,-19.016852367688,-6.57428320466465,-10.8737215366368,95,71,79,24,8,8.89603064066853,47,TreVeyon,Henderson,NEP,RB,24,-5,66.35,25.71,3.22,63.99,ADP.tsv,64.264,10.7069,ADP.tsv,6.83982046548007,30.736,9.848,2.44610547605781,22072,63.99,32,94,340
weighted,17473,RB,183.644986072423,14.6990829176503,FALSE,13.7214484679666,167.433954942941,200.246092034715,-20.4144846796657,-11.5000029519099,-34.2012511841635,100,81,128,25,8,7.49839832869083,48,Jadarian,Price,SEA,RB,23,-6,60.63,23.58,3.08,60.08,ADP.tsv,57.63,8.8073,ADP.tsv,8.04108450397084,42.37,18.108,6.75644225905913,22938,60.08,39,90,340
weighted,15259,RB,169.923537604457,17.6346235606156,FALSE,2.64860724233986,144.482400544315,190.305801638571,-34.1359331476323,-34.4515573505361,-44.1415415803077,121,120,145,26,9,-6.22305013927576,56,Rhamondre,Stevenson,NEP,RB,28,-1,68.94,26.54,3.07,69.11,ADP.tsv,67.754,10.8796,ADP.tsv,6.55377021263334,53.246,11.0235,6.28906962515124,18791,69.11,48,111,340
weighted,15742,RB,167.274930362117,12.6027366093784,FALSE,6.04902506963788,149.673407627959,179.494311247122,-36.7845403899722,-29.2605502668922,-54.9530319717566,131,111,166,27,9,-8.87165738161562,58,Jaylen,Warren,PIT,RB,28,-2,72.88,27.76,2.8,72.92,ADP.tsv,73.748,7.9438,ADP.tsv,7.66244451855933,57.252,9.891,6.34749423000919,19833,72.92,53,99,340
weighted,14823,RB,161.225905292479,20.6468219807593,FALSE,1.47910863509748,132.245068634086,179.707787999884,-42.83356545961,-46.6888892607649,-54.7395552189947,140,138,165,28,9,-14.9206824512535,64,Rico,Dowdle,PIT,RB,28,0,81.3,30.4,3.14,89.97,ADP.tsv,80.026,9.6708,ADP.tsv,10.8058254659235,59.974,7.888,4.60652059585106,18036,89.97,67,123,340
weighted,14085,RB,159.746796657382,14.3936979437133,FALSE,0.232590529247915,141.388407587358,175.834891988668,-44.3126740947075,-37.545550307493,-58.6124512302108,143,128,174,29,9,-16.399791086351,67,Tony,Pollard,TEN,RB,29,1,78.91,29.67,2.98,80.94,ADP.tsv,77.21,11.7431,ADP.tsv,7.29494619582626,65.79,9.922,6.91112523399772,17067,80.94,47,115,340
weighted,14800,RB,159.514206128134,12.1691727076901,FALSE,1.56671309192203,142.29150409971,171.514533957347,-44.5452646239554,-36.6424537951412,-62.9328092615315,145,127,178,30,9,-16.6323816155989,68,J.K.,Dobbins,DEN,RB,28,0,92.09,33.33,3.74,97.21,ADP.tsv,83.894,16.5836,ADP.tsv,9.91828130272579,61.106,7.905,6.46398290529918,17963,97.21,51,147,339
weighted,15261,RB,157.947493036212,7.21233832230736,FALSE,0.209610027855121,151.03803998147,169.071878484463,-46.1119777158775,-27.8959179133814,-65.3754647344161,149,109,182,31,9,-18.1990947075209,70,Chuba,Hubbard,CAR,RB,27,-1,96.43,34.8,4.7,106.43,ADP.tsv,93.258,20.5567,ADP.tsv,9.35071847506917,55.742,6.9635,5.02556034189224,18773,106.43,68,187,339
weighted,14073,RB,157.737883008357,51.587749212536,FALSE,6.14164345403901,109.25322592978,234.447343218879,-46.3215877437326,-69.6807319650711,0,150,172,59,32,10,-18.408704735376,72,Josh,Jacobs,GBP,RB,28,1,140.14,48.04,16.16,76.19,ADP.tsv,63.784,30.7969,ADP.tsv,18.9722730319801,86.216,16.4075,10.2912374741816,16998,76.19,21,199,334
weighted,17068,RB,151.596239554318,26.2099693517263,FALSE,5.52186629526463,126.65543643844,186.44936454147,-52.4632311977716,-52.2785214564113,-47.9979786774087,157,152,149,33,10,-24.550348189415,75,RJ,Harvey,DEN,RB,25,-5,99.18,35.53,4.44,87.09,ADP.tsv,98.518,13.2973,ADP.tsv,17.5860926871207,58.482,5.27,3.18601632136435,22111,87.09,54,131,340
weighted,17066,RB,146.074373259053,12.2838860121742,FALSE,6.6259052924791,127.820119060251,156.744778701221,-57.9850974930362,-51.1138388345999,-77.7025645176576,165,148,199,34,10,-30.0722144846797,80,Kyle,Monangai,CHI,RB,24,-5,111.54,38.9,4.32,120.31,ADP.tsv,104.146,15.5913,ADP.tsv,9.86854720817608,60.854,4.186,2.10079699162009,22119,120.31,78,168,330
weighted,17256,RB,139.448467966574,6.81142903543842,FALSE,1.21323119777156,132.230220380979,148.85527878966,-64.6110027855153,-46.7037375138721,-85.5920644292187,175,140,210,35,10,-36.6981197771588,90,Jacory,Croskey-Merritt,WAS,RB,25,-5,101.83,36.02,3.83,109.17,ADP.tsv,98.442,15.7346,ADP.tsv,9.33638988046236,76.558,4.917,3.37973179409254,22130,109.17,72,163,336
weighted,16597,RB,138.235236768802,23.1226145820035,FALSE,1.15236768802231,104.746465833566,163.14916256432,-65.8242339832869,-74.1874920612846,-71.2981806545586,176,179,189,36,10,-37.9113509749303,91,Jonathon,Brooks,CAR,RB,23,-4,83.75,30.96,5.72,72.14,ADP.tsv,85.642,11.7431,ADP.tsv,8.31878933499341,90.358,9.1995,5.40865979240699,21133,72.14,48,116,340
weighted,15972,RB,137.08286908078,16.7697553769317,FALSE,3.71949860724234,115.987058644021,153.932147843309,-66.9766016713092,-62.9468992508297,-80.5151953755698,178,162,203,37,11,-39.0637186629527,93,Jordan,Mason,MIN,RB,27,-2,101.32,35.72,4.85,94.29,ADP.tsv,96.958,13.2973,ADP.tsv,13.533124399044,81.042,7.2465,5.42816237321619,19872,94.29,63,140,340
weighted,15721,RB,133.363370473538,17.7826553531767,FALSE,0.105292479108641,105.094034043198,146.419829137199,-70.6961002785515,-73.839923851653,-88.0275140816802,183,178,215,38,11,-42.783217270195,99,Rachaad,White,WAS,RB,27,-2,113.1,39.06,4.15,115.53,ADP.tsv,125.076,13.8326,ADP.tsv,12.8076954991911,57.924,3.859,3.0082225649044,19436,115.53,82,162,336
weighted,13319,RB,133.258077994429,17.0930593543376,FALSE,0.265877437325884,106.743431149065,150.21709578395,-70.8013927576602,-72.1905267457859,-84.2302474349284,184,175,206,39,11,-42.8885097493036,100,Aaron,Jones,MIN,RB,32,3,118.78,40.95,3.61,134.74,ADP.tsv,117.972,15.0764,ADP.tsv,5.03519771210625,66.028,5.1565,5.26722097030303,15392,134.74,80,167,329
weighted,15255,RB,132.992200557103,25.612444981175,FALSE,2.54679665738161,98.3192387998566,160.682420928234,-71.0672701949861,-80.6147190949944,-73.7649222906448,185,185,192,40,11,-43.1543871866295,101,Kenneth,Gainwell,TBB,RB,27,-1,105.28,37.05,3.64,87.3,ADP.tsv,111.178,10.7069,ADP.tsv,10.5391506299132,73.822,7.271,5.05781800779743,18772,87.3,57,119,340
weighted,16593,RB,130.445403899721,12.8867427000128,FALSE,4.22186629526463,118.052707070381,149.721751429555,-73.6140668523677,-60.8812508244696,-84.7255917893237,190,159,208,41,11,-45.7011838440111,104,Blake,Corum,LAR,RB,26,-4,93.77,34.02,3.28,83.99,ADP.tsv,100.008,16.2330,ADP.tsv,6.9710355041414,89.992,5.736,2.78626775454191,20278,83.99,41,135,340
weighted,16604,RB,126.223537604457,38.3631844387674,FALSE,10.2110027855153,86.8449906159899,168.728239076352,-77.8359331476323,-92.088967278861,-65.7191041425272,195,201,183,42,12,-49.9230501392758,109,MarShawn,Lloyd,GBP,RB,25,-4,95.22,33.75,12.21,109.68,ADP.tsv,96.64,25.0874,ADP.tsv,20.3592799479746,98.36,9.5525,5.03490503882645,21144,109.68,44,189,334
weighted,17053,RB,116.012534818942,7.59359989096435,FALSE,0.0350974930362042,104.499152997311,122.967530360002,-88.0469359331476,-74.4348048975396,-111.479812858877,213,181,258,43,12,-60.1340529247911,117,Woody,Marks,HOU,RB,26,-5,131.25,44.62,4.11,134.55,ADP.tsv,128.832,16.6468,ADP.tsv,12.4305275833329,84.168,2.961,2.08378573754597,22109,134.55,90,186,327
weighted,16165,RB,115.977437325905,13.8076074505712,FALSE,11.6949860724234,96.8698940769638,131.553234155968,-88.0820334261838,-82.0640638178871,-102.894109062911,214,188,245,44,12,-60.1691504178273,118,Tyjae,Spears,TEN,RB,25,-3,141.8,47.98,5.28,151.88,ADP.tsv,141.11,11.6409,ADP.tsv,13.8021143307828,72.89,2.5195,2.26273302667372,20329,151.88,112,179,321
weighted,16169,RB,104.282451253482,10.1071955176878,FALSE,9.85821727019498,96.4961956732099,119.975941836393,-99.7770194986072,-82.4377622216411,-114.471401382486,232,189,264,45,13,-71.8641364902507,130,Zach,Charbonnet,SEA,RB,25,-3,147.74,49.9,6.84,159.43,ADP.tsv,132.094,19.9872,ADP.tsv,3.11689332509151,99.906,4.4645,4.1557094159722,19469,159.43,99,214,320
weighted,16174,RB,94.4242339832869,19.989585092063,FALSE,6.87437325905293,66.8344935162009,117.683754773062,-109.635236768802,-112.09946437865,-116.763588445817,257,266,270,46,13,-81.7223537604457,142,Chris,Rodriguez,JAC,RB,26,-3,126.45,43.13,4.58,132.81,ADP.tsv,134.912,14.9224,ADP.tsv,11.8943707694018,122.088,3.436,2.90184217351668,20308,132.81,87,173,325
weighted,13132,RB,87.549860724234,12.6148034270019,FALSE,0.555571030640664,67.8301660746325,96.7530145305309,-116.509610027855,-111.103791820218,-137.694328688348,278,262,321,47,13,-88.5967270194986,147,Alvin,Kamara,NOS,RB,31,3,170.88,56.29,7.75,199.67,ADP.tsv,155.184,27.1768,ADP.tsv,15.0159669685305,122.816,3.159,3.25770517389159,15293,199.67,137,293,313
weighted,14086,RB,86.9942896935933,14.485255680911,FALSE,1.25097493036212,71.1842160844117,104.565688716883,-117.065181058496,-107.749741810439,-129.881654501996,281,248,302,48,14,-89.1522980501393,148,Justice,Hill,BAL,RB,29,1,230.53,70.05,9.56,232.45,ADP.tsv,181.58,28.1754,ADP.tsv,2.73,99.42,1.84666666666667,1.50610609040517,17020,232.45,150,309,267
weighted,15712,RB,85.7433147632312,9.49413273693925,FALSE,5.27674094707521,77.5755373557078,100.189705995949,-118.316155988858,-101.358420539143,-134.25763722293,286,230,312,49,14,-90.4032729805014,152,Tyler,Allgeier,ARI,RB,26,-2,130.34,44.48,4.1,127.86,ADP.tsv,138.778,16.7615,ADP.tsv,12.7067814965081,147.222,3.5665,3.14118874791057,19441,127.86,70,167,338
weighted,15716,RB,80.466573816156,8.57633849753527,FALSE,0.23635097493036,68.3449454229277,88.6737565415098,-123.592896935933,-110.589012471923,-145.773586677369,313,259,337,50,14,-95.6800139275766,162,Brian,Robinson,ATL,RB,27,-2,163.83,55.16,4.35,179.21,ADP.tsv,152.966,18.9444,ADP.tsv,18.5060115638135,160.034,8.3215,6.61861516859834,19468,179.21,120,229,320
weighted,17047,RB,80.2302228412256,21.1330368299304,FALSE,4.07061281337047,63.6348586173759,110.491539490067,-123.829247910864,-115.299099277475,-123.955803728812,315,273,288,51,14,-95.916364902507,163,Dylan,Sampson,CLE,RB,22,-5,154.02,51.78,5.22,161.61,ADP.tsv,164.756666666667,16.5112,ADP.tsv,6.84103468457481,150.243333333333,1.40133333333333,1.1003046042902,22099,161.61,104,199,320
weighted,14095,RB,76.1596100278552,10.3485654140031,FALSE,0.345403899721447,68.4435581579732,91.6519860118252,-127.899860724234,-110.490399736878,-142.795357207054,329,258,333,52,14,-99.9869777158774,169,Ty,Johnson,BUF,RB,29,1,262.6,78.22,7.22,287.55,ADP.tsv,NA,30.8342,ADP.tsv,NA,NA,1.212,1.212,17046,287.55,212,360,67
weighted,16747,RB,75.8142061281337,30.1821885469532,FALSE,2.32813370473538,36.223142577872,106.563855776993,-128.245264623955,-142.710815316979,-127.883487441886,330,322,300,53,14,-100.332381615599,171,Tyrone,Tracy,NYG,RB,27,-4,172.13,56.19,9.48,172.07,ADP.tsv,142.018,34.2277,ADP.tsv,7.93212808772022,187.982,1.6915,1.56762774599074,21183,172.07,110,307,321
weighted,16164,RB,73.4860724233983,16.5177635822946,FALSE,0.141504178272982,58.7631670001891,97.0220223841911,-130.573398328691,-120.170790894662,-137.425320834688,335,280,320,54,14,-102.660515320334,177,Tank,Bigsby,PHI,RB,25,-3,154.79,52.36,5.3,159.59,ADP.tsv,149.208,19.6331,ADP.tsv,11.1057577859415,185.792,2.222,2.170348359135,20279,159.59,100,213,321
weighted,17482,RB,73.3445682451253,28.5984647431178,FALSE,1.60557103064066,55.4411262086125,119.800760493867,-130.714902506964,-123.492831686238,-114.646582725011,336,289,265,55,14,-102.802019498607,178,Mike,Washington Jr.,LVR,RB,23,-6,143.52,48.7,6.66,125.33,ADP.tsv,129.696,32.9361,ADP.tsv,13.9493664372257,206.304,4.78,3.14136912826239,22955,125.33,1,191,328
weighted,16596,RB,71.7389972144847,22.2290033960513,FALSE,1.81671309192201,52.1896247447809,106.9398217788,-132.320473537604,-126.74433315007,-127.507521440078,342,294,299,56,15,-104.407590529248,179,Braelon,Allen,NYJ,RB,22,-4,167.62,55.56,5.85,180.39,ADP.tsv,153.258,24.4980,ADP.tsv,16.5673116708777,188.742,2.0195,1.94721358612762,21132,180.39,110,251,321
weighted,13133,RB,69.9222841225627,15.257500062375,FALSE,0.735515320334258,54.5916481954305,86.7751421396313,-134.137186629526,-124.34230969942,-147.672201079248,346,292,341,57,15,-106.22430362117,183,Samaje,Perine,CIN,RB,31,3,252.4,75.45,10.16,251.53,ADP.tsv,205.76,25.4944,ADP.tsv,NA,140.24,1.502,1.402,15362,251.53,170,311,222
weighted,15749,RB,69.1867688022284,21.176229324133,FALSE,1.88300835654596,48.1169419379225,98.0628618798608,-134.872701949861,-130.817015956928,-136.384481339018,349,304,318,58,15,-106.959818941504,184,Isiah,Pacheco,DET,RB,27,-2,188.08,60.34,9.39,196,ADP.tsv,148.942,38.1363,ADP.tsv,13.1717916776724,200.058,2.53,2.77393222700195,19486,196,112,330,301
weighted,16178,RB,67.3037604456825,17.4323342417352,FALSE,2.55821422719505,41.4031397592318,82.4263297729981,-136.755710306407,-137.530818135619,-152.021013445881,352,315,344,59,15,-108.84282729805,187,Keaton,Mitchell,LAC,RB,24,-3,144.21,48.94,6.17,140.44,ADP.tsv,150.234,19.4594,ADP.tsv,10.5054949431238,201.766,2.4975,2.36053357315671,20344,140.44,90,202,321
weighted,15738,RB,64.7455462184874,17.7236110033639,FALSE,2.60682755553476,49.680678856555,88.232112103415,-139.313924533602,-129.253279038296,-146.215231115464,359,301,339,60,15,-111.401041525245,195,Malik,Davis,DAL,RB,28,-2,215.13,66.5,10.89,231.86,ADP.tsv,200.94,40.7998,ADP.tsv,NA,158.06,2.30933333333333,2.59114663592952,20100,231.86,121,350,254
weighted,17485,RB,62.1387186629526,28.5353464074625,FALSE,1.11420612813371,37.9386656541132,107.413467026583,-141.920752089136,-140.995292240738,-127.033876192296,367,319,296,61,15,-114.00786908078,199,Kaelon,Black,SFO,RB,25,-6,207.92,65.62,12.51,175.56,ADP.tsv,148.604,38.9316,ADP.tsv,10.8314368391271,218.396,2.359,2.13691436421772,23064,175.56,85,309,320
weighted,15254,RB,61.0245125348189,8.04556132496529,FALSE,0.782033426183837,48.7959993477893,68.6082397681722,-143.03495821727,-130.137958547062,-165.839103450707,368,302,360,62,15,-115.122075208914,202,Najee,Harris,NYG,RB,28,-1,224.53,69.17,11.64,216.04,ADP.tsv,178.61,38.2574,ADP.tsv,1.33,189.39,2.26533333333333,2.32814737983278,18826,216.04,133,352,305
weighted,16757,RB,60.2424791086351,22.3699920314451,FALSE,0.799582172701953,31.2099875135508,86.8034460686113,-143.816991643454,-147.7239703813,-147.643897150268,369,332,340,63,15,-115.904108635097,204,Kimani,Vidal,LAC,RB,25,-4,195.57,62.22,6.93,195.11,ADP.tsv,179.89,23.4867,ADP.tsv,6.79000000000001,189.11,1.99733333333333,2.15654373683654,21169,195.11,119,254,317
weighted,17477,RB,59.4428969359331,23.6269759976395,FALSE,1.53362864325022,25.0864845042379,80.5997604875735,-144.616573816156,-153.847473390613,-153.847582731305,371,346,347,64,15,-116.703690807799,206,Jonah,Coleman,DEN,RB,23,-6,141.52,48.06,5.33,135.05,ADP.tsv,137.626,15.9687,ADP.tsv,8.31028663765577,233.374,3.3155,2.56309202917102,22941,135.05,89,181,324
weighted,14080,RB,57.9092682926829,33.9355277286953,FALSE,1.27035031711574,21.9789879835362,78.5697337902399,-146.150202459406,-156.954969911315,-155.877609428639,376,359,349,65,15,-118.23731945105,208,Devin,Singletary,NYG,RB,29,1,287.56,85.3,6.54,284.63,ADP.tsv,192.81,48.3139,ADP.tsv,11.47,183.19,2.04,0.84,17034,284.63,123,359,77
weighted,16603,RB,56.6389179755672,20.2763061207739,FALSE,0.837356102399887,31.0137565473856,75.8019284476422,-147.420552776522,-147.920201347465,-158.645414771237,378,334,352,66,15,-119.507669768165,213,Ray,Davis,BUF,RB,27,-4,184.33,59.44,5.81,180.78,ADP.tsv,160.593333333333,21.5514,ADP.tsv,26.2469380224733,217.406666666667,1.732,1.77304032667055,21151,180.78,116,240,320
weighted,13146,RB,55.8015618731673,19.4337280019944,FALSE,3.21186827985254,31.9483364600814,80.0200382407911,-148.257908878922,-146.98562143477,-154.427304978088,380,330,348,67,16,-120.345025870565,216,James,Conner,ARI,RB,31,3,224.2,68.64,9.05,266.88,ADP.tsv,179.12,38.9561,ADP.tsv,NA,200.88,2.16533333333333,2.39025874935934,15306,266.88,147,352,143
weighted,16610,RB,52.5896935933148,11.9579818249613,FALSE,1.25278551532033,37.6380909009253,65.6274307882565,-151.469777158774,-141.295866993926,-168.819912430622,385,321,363,68,16,-123.556894150418,222,Jaylen,Wright,MIA,RB,23,-4,228.56,68.78,5.9,239.44,ADP.tsv,195.615,31.6243,ADP.tsv,11.115,189.385,1.692,1.692,21160,239.44,138,314,235
weighted,16387,RB,51.3369080779944,19.9294420600126,FALSE,0.279665738161562,33.4435981246082,78.063947581041,-152.722562674095,-145.490359770243,-156.383395637838,386,328,350,69,16,-124.809679665738,224,Chris,Brooks,GBP,RB,26,-3,243.13,73,10.03,255.66,ADP.tsv,NA,40.7300,ADP.tsv,NA,NA,1.92,1.92,20954,255.66,138,359,187
weighted,16608,RB,51.0572423398329,23.295724846043,FALSE,2.36573816155989,23.8302564099565,76.7478316691544,-153.002228412256,-155.103701484894,-157.699511549724,388,351,351,70,16,-125.0893454039,225,George,Holani,SEA,RB,27,-4,230.03,69.58,9.11,211.14,ADP.tsv,175.49,32.0135,ADP.tsv,NA,212.51,1.93866666666667,1.84262228600679,21709,211.14,117,300,301
weighted,17055,RB,48.691504178273,36.7718499787439,FALSE,0.891504178272982,24.3233828599878,107.044718373539,-155.367966573816,-154.610575034863,-127.40262484534,394,350,298,71,16,-127.45508356546,230,Jordan,James,SFO,RB,22,-5,255.6,76.11,9.45,235.07,ADP.tsv,173.93,27.4889,ADP.tsv,4.97,220.07,2.208,2.208,22097,235.07,163,318,265
weighted,17046,RB,47.8,9.5600,TRUE,0.243205574912892,NA,NA,-156.259470752089,NA,NA,396,NA,NA,72,16,-128.346587743733,234,Devin,Neal,FA,RB,23,-5,277.81,81.98,10.29,283.88,ADP.tsv,NA,24.4506,ADP.tsv,NA,NA,NA,NA,22104,283.88,264,360,16
weighted,14805,RB,47.5567944250871,61.8011326757043,FALSE,0.0517804975105065,4.62187133274813,89.662099671931,-156.502676327002,-174.312086562103,-144.785243546948,397,404,336,73,16,-128.589793318645,235,AJ,Dillon,CAR,RB,28,0,424.67,117.08,24.62,280.88,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,NA,NA,17996,280.88,239,239,1
weighted,16166,RB,47.5050139275766,18.3920906726308,FALSE,0.285084474313813,28.0532410296677,72.5606103159395,-156.554456824513,-150.880716865183,-161.886732902939,398,340,356,74,16,-128.641573816156,236,Sean,Tucker,TBB,RB,25,-3,204.11,64.18,7.36,234.39,ADP.tsv,178.87,37.9008,ADP.tsv,NA,219.13,1.452,1.452,20285,234.39,115,328,257
weighted,17049,RB,47.2199294532628,6.98580650941298,FALSE,0.555026946299002,39.5483409774773,55.0268747079353,-156.839541298826,-139.385616917374,-179.420468510943,400,317,376,75,16,-128.92665829047,237,Brashard,Smith,KCC,RB,23,-5,287.58,84.49,6.64,286.12,ADP.tsv,NA,34.6890,ADP.tsv,NA,NA,0,NA,22117,286.12,201,360,47
weighted,17474,RB,46.6649025069638,14.717995699487,FALSE,2.27014483361305,23.540438901755,59.6746555924317,-157.394568245125,-155.393518993096,-174.772687626447,402,353,370,76,16,-129.481685236769,239,Emmett,Johnson,KCC,RB,23,-6,174.73,57.52,8.22,162.76,ADP.tsv,153.052,20.5018,ADP.tsv,13.9861065347008,248.948,2.364,2.11770819519593,22939,162.76,97,215,321
weighted,15727,RB,44.3947576733507,22.0244381649041,FALSE,0.494757673350733,19.2525770942721,70.3810350182949,-159.664713078738,-159.681380800579,-164.066308200584,403,365,358,77,16,-131.751830070382,243,Bam,Knight,ARI,RB,25,-2,325.53,95.46,11.01,281.57,ADP.tsv,NA,39.7916,ADP.tsv,NA,NA,0.792,0.792,19451,281.57,232,360,5
weighted,16390,RB,43.9,8.7800,TRUE,2.1291086350975,NA,NA,-160.159470752089,NA,NA,405,NA,NA,78,16,-132.246587743733,245,Jaleel,McLaughlin,CLE,RB,26,-3,309.64,96.11,13.63,280.69,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,NA,NA,21005,280.69,177,177,1
weighted,16752,RB,41.7708913649025,8.0495799941828,FALSE,1.27089136490251,33.0608494392192,53.8746791736174,-162.288579387187,-145.873108455632,-180.572664045261,411,329,378,79,16,-134.37569637883,254,Isaiah,Davis,NYJ,RB,24,-4,259.94,77.13,6.3,284.56,ADP.tsv,NA,31.6805,ADP.tsv,NA,NA,0.768,0.768,21161,284.56,203,358,78
weighted,15258,RB,40.5,8.1000,TRUE,0.799999999999997,NA,NA,-163.559470752089,NA,NA,412,NA,NA,80,16,-135.646587743733,260,Michael,Carter,TEN,RB,27,-1,344.38,107.29,26.25,280.76,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,2.304,NA,18828,280.76,199,199,1
weighted,17069,RB,39.7,7.9400,TRUE,0.00640668523676879,NA,NA,-164.359470752089,NA,NA,415,NA,NA,81,16,-136.446587743733,263,Jaydon,Blue,PHI,RB,22,-5,259.88,80.36,16.25,220.85,ADP.tsv,190.88,43.2436,ADP.tsv,NA,224.12,2.88,NA,22092,220.85,109,350,238
weighted,16432,RB,39.6935933147632,35.7563346772279,FALSE,0.588194957468701,5.70875118799961,83.7895761787884,-164.365877437326,-173.225206706851,-150.657767040091,417,402,342,82,16,-136.452994428969,264,Emanuel,Wilson,SEA,RB,27,-3,224.04,68.69,8.57,271.11,ADP.tsv,NA,40.7035,ADP.tsv,NA,NA,1.704,1.704,21001,271.11,139,348,116
weighted,17652,RB,39.1053983572945,29.511483989759,FALSE,1.60539835729453,1.98517736620656,69.457645801288,-164.954072394795,-176.948780528644,-164.989697417591,419,410,359,83,16,-137.041189386438,267,Adam,Randall,BAL,RB,22,-6,285.27,84.59,7.27,279.48,ADP.tsv,NA,36.4976,ADP.tsv,NA,NA,1.98,1.98,22960,279.48,177,359,91
weighted,14079,RB,37.5,7.5000,TRUE,4,NA,NA,-166.559470752089,NA,NA,422,NA,NA,84,17,-138.646587743733,271,Miles,Sanders,FA,RB,29,1,410.6,141.5,35.31,,,NA,,,NA,NA,NA,NA,,,,,
weighted,17337,RB,33.5,6.7000,TRUE,0.0171309192200511,NA,NA,-170.559470752089,NA,NA,429,NA,NA,85,17,-142.646587743733,278,Zavier,Scott,CHI,RB,27,-3,456,127.22,12.53,281.16,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,NA,NA,20829,281.16,337,337,1
